# Frequency, Real(S11), Imag(S11), Amp(S11), Phase(S11), Real(E0), Imag(E0), Amp(E0), Phase(E0), Real(E1), Imag(E1), Amp(E1), Phase(E1), Real(E2), Imag(E2), Amp(E2), Phase(E2), Real(I0), Imag(I0), Amp(I0), Phase(I0), Real(I1), Imag(I1), Amp(I1), Phase(I1), Real(I2), Imag(I2), Amp(I2), Phase(I2), Real(S21), Imag(S21), Amp(S21), Phase(S21), Real(ZL1), Imag(ZL1), Amp(ZL1), Phase(ZL1), Real(ZL2), Imag(ZL2), Amp(ZL2), Phase(ZL2), Real(J4avg), Imag(J4avg), Amp(J4avg), Phase(J4avg), Real(Icavg), Imag(Icavg), Amp(Icavg), Phase(Icavg), Unwrapped Phase(S21) 
1.305633802816901588e+10,-6.020838278105953290e-01,1.895343704917005698e-02,6.023820784909155179e-01,3.110123314754471568e+00,5.621599885776339400e-01,3.026243050835298831e+01,3.026765144714157429e+01,1.552222295223320669e+00,3.396154253688173363e-01,1.614241585365180498e+01,1.614598799173892374e+01,1.549760731248639223e+00,1.298380833900621978e+00,7.471380779404651662e+01,7.472508861069063357e+01,1.553420018538212766e+00,1.381643463658403360e-08,-8.068474823624469705e-06,8.068486653228596077e-06,-1.569083931152105649e+00,-4.472907915487203189e-08,-2.606967181782391252e-06,2.607350873475311057e-06,-1.587952158721796181e+00,3.091264451828683362e-08,1.067544200540686138e-05,1.067548676184821058e-05,1.567900656704354523e+00,-6.908217318291101210e-07,4.034237411812235767e-04,4.034243326614298615e-04,1.572508722437687245e+00,2.481623831628202481e+01,1.476843765131546693e+00,2.486014383862474730e+01,5.944107997715697422e-02,2.482364846470049002e+01,1.476518297576753902e+00,2.486752157699086041e+01,5.941031291277307225e-02,2.925010935010695437e-11,1.379582869298086021e-12,2.928262532435360735e-11,4.713012303800364483e-02,1.000058981535810076e+00,-9.973568716506960898e-04,1.000059478866717866e+00,-9.972977188415978623e-04,1.572508722437687245e+00
1.319718309859154892e+10,-6.020756906731860036e-01,1.916042004193279150e-02,6.023804935385750348e-01,3.109779451455492616e+00,5.762191210695567500e-01,3.059295635697462146e+01,3.059838242677609443e+01,1.551963527853803981e+00,3.485112322173935517e-01,1.631974140354756031e+01,1.632346224174412441e+01,1.549444378915260545e+00,1.329347016326049680e+00,7.552696161630645122e+01,7.553865960209277830e+01,1.553197184198544356e+00,1.399072717667624146e-08,-8.156123363800599319e-06,8.156135363392452589e-06,-1.569080963646230398e+00,-4.576994322500369195e-08,-2.635285478509192205e-06,2.635682917375350998e-06,-1.588162696488488956e+00,3.177921604832698727e-08,1.079140884230978983e-05,1.079145563492036793e-05,1.567851472731096818e+00,-6.995363588338520555e-07,4.078061681900296441e-04,4.078067681696223449e-04,1.572511689943562940e+00,2.481640167427859822e+01,1.492986345642599577e+00,2.486127109154744730e+01,6.008884926028765228e-02,2.482398556016248037e+01,1.492649357677909405e+00,2.486882106566637418e+01,6.005700969056100569e-02,2.925027119784451334e-11,1.393053785302373339e-12,2.928342473134243314e-11,4.758937031401046236e-02,1.000060215287602361e+00,-1.008100732240923550e-03,1.000060723390420847e+00,-1.008039691382459167e-03,1.572511689943562940e+00
1.333802816901408768e+10,-6.020674632264441106e-01,1.936744707116130892e-02,6.023788909664580249e-01,3.109435508500994150e+00,5.904905286556709765e-01,3.092359515488703536e+01,3.092923239215265241e+01,1.551703502293739101e+00,3.575524049971813279e-01,1.649714768481045368e+01,1.650102195189031917e+01,1.549126130133483104e+00,1.360747613126735756e+00,7.634033482476277754e+01,7.635246135668134571e+01,1.552973461193808191e+00,1.416031150800921345e-08,-8.243792291284920544e-06,8.243804452816107150e-06,-1.569078634611352774e+00,-4.682422060093070106e-08,-2.663610929837969637e-06,2.664022464842813022e-06,-1.588373743083398626e+00,3.266390909292164643e-08,1.090740322112288891e-05,1.090745212958182996e-05,1.567801680792690222e+00,-7.080155754002240192e-07,4.121896145642458273e-04,4.121902226408052016e-04,1.572514018978439898e+00,2.481656658109082514e+01,1.509132852175215422e+00,2.486241055970294411e+01,6.073671336984960006e-02,2.482432667255791259e+01,1.508784047760145519e+00,2.487013518356194552e+01,6.070377450682786641e-02,2.925211633399936505e-11,1.407981513281280256e-12,2.928598166289759572e-11,4.809551869833988275e-02,1.000061512963387633e+00,-1.018902323589610101e-03,1.000062032012297264e+00,-1.018839299213487653e-03,1.572514018978439898e+00
1.347887323943662071e+10,-6.020591453842422114e-01,1.957451834320666009e-02,6.023772707441513719e-01,3.109091485472486927e+00,6.049756966177932682e-01,3.125434404041114078e+01,3.126019860765253711e+01,1.551442212169093171e+00,3.667400814218609861e-01,1.667463831977585542e+01,1.667867085179927145e+01,1.548805986912665356e+00,1.392585484828641418e+00,7.715393006867282111e+01,7.716649674161845951e+01,1.552748843192603756e+00,1.432500498179022348e-08,-8.331484808297260846e-06,8.331497123365989832e-06,-1.569076946492920399e+00,-4.789200734189764463e-08,-2.691941846055281158e-06,2.692367832765566203e-06,-1.588585327519454138e+00,3.356700236010723586e-08,1.102342665435254158e-05,1.102347776101251545e-05,1.567751275590368865e+00,-7.162502490891820621e-07,4.165742404148630525e-04,4.165748561682995187e-04,1.572515707096872051e+00,2.481673302905929290e+01,1.525283307531777988e+00,2.486356224284520167e+01,6.138467254388132316e-02,2.482467181672003420e+01,1.524922385181802342e+00,2.487146395145815347e+01,6.135060713989533288e-02,2.925579566774891024e-11,1.424491677816630037e-12,2.929045504414782555e-11,4.865249817519562425e-02,1.000062880644761565e+00,-1.029768753040693954e-03,1.000063410823125443e+00,-1.029703640660801405e-03,1.572515707096872051e+00
1.361971830985915565e+10,-6.020507370588269458e-01,1.978163407881916580e-02,6.023756328404271665e-01,3.108747381927358333e+00,6.196761078426272773e-01,3.158520074300395208e+01,3.159127893033911860e+01,1.551179651752155886e+00,3.760754106522286588e-01,1.685221590789673130e+01,1.685641165019604415e+01,1.548483949484896982e+00,1.424863518972488308e+00,7.796774968816255580e+01,7.798076831811592058e+01,1.552523323757399432e+00,1.448460327890072157e-08,-8.419203448689652973e-06,8.419215908513090531e-06,-1.569075904064124005e+00,-4.897338953478765103e-08,-2.720276952681265064e-06,2.720717753125339675e-06,-1.588797471705274633e+00,3.448878625588795516e-08,1.113948040137092015e-05,1.113953379136237689e-05,1.567700250962488884e+00,-7.242301639453252210e-07,4.209601724344823911e-04,4.209607954256542250e-04,1.572516749525669999e+00,2.481690101040471319e+01,1.541437735557080302e+00,2.486472614071640663e+01,6.203272706255163332e-02,2.482502100776474308e+01,1.541064388522361828e+00,2.487280739051248801e+01,6.199750741425476275e-02,2.925774086309957204e-11,1.439460335752995153e-12,2.929312968036178576e-11,4.915965958302225686e-02,1.000064208232885443e+00,-1.040575817120713504e-03,1.000064749596994540e+00,-1.040508632370781275e-03,1.572516749525669999e+00
1.376056338028169250e+10,-6.020422381608261375e-01,1.998879451177775629e-02,6.023739772232288292e-01,3.108403197401142570e+00,6.345932750778863207e-01,3.191616400826103117e+01,3.192247223551131796e+01,1.550915815206021620e+00,3.855595434962978962e-01,1.702988160365097414e+01,1.703424561276345273e+01,1.548160016318965049e+00,1.457584659752120704e+00,7.878179563539890751e+01,7.879527826321893258e+01,1.552296895951530420e+00,1.463888458061343667e-08,-8.506949718457390130e-06,8.506962313852343860e-06,-1.569075513740211925e+00,-5.006844936745793026e-08,-2.748615609174090693e-06,2.749071591759210493e-06,-1.589010191413722684e+00,3.542956478684515533e-08,1.125556532763148209e-05,1.125562108897776371e-05,1.567648599715781854e+00,-7.319442290308209511e-07,4.253474859228695065e-04,4.253481156926171964e-04,1.572517139849581636e+00,2.481707051720491464e+01,1.557596161278351321e+00,2.486590225303619306e+01,6.268087725383059139e-02,2.482537426111466061e+01,1.557210077229044032e+00,2.487416552226502375e+01,6.264447518626652112e-02,2.925779522642608569e-11,1.452757144525070989e-12,2.929384039064270364e-11,4.961293146083757544e-02,1.000065489295517640e+00,-1.051316018375705527e-03,1.000066041891860991e+00,-1.051246785687549564e-03,1.572517139849581636e+00
1.390140845070422554e+10,-6.020336485991771847e-01,2.019599989016593322e-02,6.023723038596654478e-01,3.108058931405396574e+00,6.497287518186746214e-01,3.224723372282458911e+01,3.225377854183003024e+01,1.550650696371921322e+00,3.951936025838830857e-01,1.720763536925701587e+01,1.721217281416928557e+01,1.547834186147260871e+00,1.490751882307850940e+00,7.959606968806323835e+01,7.961002858284641093e+01,1.552069552732783020e+00,1.478763022394800474e-08,-8.594724152886981989e-06,8.594736874286872048e-06,-1.569075781100925937e+00,-5.117727590349327889e-08,-2.776957775917996608e-06,2.777429315536280288e-06,-1.589223500451773408e+00,3.638964567954245843e-08,1.137168192880497902e-05,1.137174015251062605e-05,1.567596314545491420e+00,-7.393815111975259881e-07,4.297362076443494755e-04,4.297368437143440564e-04,1.572516872488867623e+00,2.481724154139093486e+01,1.573758610900689581e+00,2.486709057950133328e+01,6.332912349330875601e-02,2.482573159250658890e+01,1.573359471820823030e+00,2.487553836866145218e+01,6.329151035226877886e-02,2.925973654754496259e-11,1.467679639913125010e-12,2.929652311038212262e-11,5.011837912674668716e-02,1.000066842509842679e+00,-1.062123631000773654e-03,1.000067406525287250e+00,-1.062052241420802581e-03,1.572516872488867623e+00
1.404225352112676430e+10,-6.020249682810543401e-01,2.040325047541155512e-02,6.023706127159316193e-01,3.107714583429285859e+00,6.650840921955322171e-01,3.257841087813300618e+01,3.258519897429117407e+01,1.550384290040074609e+00,4.049787369164235540e-01,1.738547641698188428e+01,1.739019258153248870e+01,1.547506455297787742e+00,1.524368197269857728e+00,8.041057349990471437e+01,8.042502116247422350e+01,1.551841286912177598e+00,1.493058967089358854e-08,-8.682526467650953994e-06,8.682539305063195485e-06,-1.569076714996463062e+00,-5.229994233552800116e-08,-2.805303894205585482e-06,2.805791371932938635e-06,-1.589437403223578515e+00,3.736935266463288730e-08,1.148783036185653990e-05,1.148789114203784289e-05,1.567543386972663599e+00,-7.465294835444853574e-07,4.341263233825479097e-04,4.341269652531599640e-04,1.572515938593329610e+00,2.481741407475673356e+01,1.589925111691972814e+00,2.486829111979193385e+01,6.397746619954634839e-02,2.482609301799426760e+01,1.589512593854587097e+00,2.487692595205697899e+01,6.393861284715023074e-02,2.926170231939465959e-11,1.482600678156334768e-12,2.929923765902001293e-11,5.062364220524274289e-02,1.000068209610258885e+00,-1.072932805188098670e-03,1.000068785163237273e+00,-1.072859214221031114e-03,1.572515938593329610e+00
1.418309859154929733e+10,-6.020161971119879496e-01,2.061054654180247483e-02,6.023689037574331273e-01,3.107370152940391872e+00,6.806608732873205003e-01,3.290969722545101206e+01,3.291673541977214512e+01,1.550116591052645543e+00,4.149161071589359540e-01,1.756340379228556259e+01,1.756830407713990994e+01,1.547176819366866019e+00,1.558436644641040258e+00,8.122530878611844685e+01,8.124025795241944081e+01,1.551612091279105377e+00,1.506750495168324953e-08,-8.770355946349645874e-06,8.770368889355570916e-06,-1.569078324672772862e+00,-5.343651965795152235e-08,-2.833654647394510666e-06,2.834158450463499133e-06,-1.589651901431356595e+00,3.836901470626787909e-08,1.160401059374415654e-05,1.160407402772906022e-05,1.567489808366125725e+00,-7.533752475843197004e-07,4.385177973174827918e-04,4.385184444677790337e-04,1.572514328917020698e+00,2.481758810895308187e+01,1.606095691984126717e+00,2.486950387356891667e+01,6.462590583413273249e-02,2.482645855393487366e+01,1.605669465848278854e+00,2.487832829520109712e+01,6.458578264123909785e-02,2.926577505112469593e-11,1.499328890875340982e-12,2.930415630019137932e-11,5.118672596706270311e-02,1.000069658058522215e+00,-1.083820229230787009e-03,1.000070245350584752e+00,-1.083744313389701326e-03,1.572514328917020698e+00
1.432394366197183228e+10,-6.020073349959096376e-01,2.081788837633812700e-02,6.023671769488498917e-01,3.107025639384955351e+00,6.964606528233220351e-01,3.324109500393913663e+01,3.324839025429409389e+01,1.549847595433126557e+00,4.250068893634935674e-01,1.774141680100012053e+01,1.774650672562957610e+01,1.546845273606578974e+00,1.592960327954694222e+00,8.204027732635748293e+01,8.205574097156203095e+01,1.551381958188234655e+00,1.519808296602162883e-08,-8.858211700222091021e-06,8.858224737930134931e-06,-1.569080622929625690e+00,-5.458706681684301109e-08,-2.862010783014689799e-06,2.862531304624636575e-06,-1.589866991862043166e+00,3.938898385082140872e-08,1.172022248323678082e-05,1.172028867172723488e-05,1.567435568446537086e+00,-7.599041483011239522e-07,4.429105850111043647e-04,4.429112368965065229e-04,1.572512030660167648e+00,2.481776363546594055e+01,1.622270381177565834e+00,2.487072884045623766e+01,6.527444290191430909e-02,2.482682821700193898e+01,1.621830111253470319e+00,2.487974542125164490e+01,6.523301973910898555e-02,2.926570789025751209e-11,1.512438142467194437e-12,2.930476287999393702e-11,5.163359934476770274e-02,1.000070985471461116e+00,-1.094555930621449137e-03,1.000071584455105134e+00,-1.094477801549176591e-03,1.572512030660167648e+00
1.446478873239436913e+10,-6.019983818346349436e-01,2.102527627845219085e-02,6.023654322536313721e-01,3.106681042188305319e+00,7.124850121029335792e-01,3.357260652286904445e+01,3.358016592621097374e+01,1.549577298806723569e+00,4.352522494632906080e-01,1.791951520659889496e+01,1.792480041060964879e+01,1.546511814655298966e+00,1.627942392994347953e+00,8.285548108422273117e+01,8.287147242648038059e+01,1.551150879867333465e+00,1.532203690868704087e-08,-8.946092973899311414e-06,8.946106094970350853e-06,-1.569083621374585791e+00,-5.575165200982611501e-08,-2.890372951090149423e-06,2.890910590643613128e-06,-1.590082675048287708e+00,4.042961510113952413e-08,1.183646592498946211e-05,1.183653497216199114e-05,1.567380657106903774e+00,-7.661018454342805487e-07,4.473046486949656215e-04,4.473053047485176003e-04,1.572509032215207325e+00,2.481794064563787927e+01,1.638449209653418670e+00,2.487196602005998614e+01,6.592307794741139593e-02,2.482720202424289724e+01,1.637994554502420819e+00,2.488117735383818641e+01,6.588032418125186473e-02,2.926994673425090386e-11,1.529258808219190898e-12,2.930986888964877689e-11,5.219926137339273714e-02,1.000072466679953420e+00,-1.105452473834101119e-03,1.000073077648077957e+00,-1.105371920969544291e-03,1.572509032215207325e+00
1.460563380281690216e+10,-6.019893375283075221e-01,2.123271055967273710e-02,6.023636696344504271e-01,3.106336360755444392e+00,7.287355360682932215e-01,3.390423398880947303e+01,3.391206478304545868e+01,1.549305696901731588e+00,4.456533543541203457e-01,1.809769926285749619e+01,1.810318550755860301e+01,1.546176439943915293e+00,1.663385987120595821e+00,8.367092209359536525e+01,8.368745459705806411e+01,1.550918848885410872e+00,1.543908516728381316e-08,-9.033999215830555233e-06,9.034012408502541618e-06,-1.569087330616392162e+00,-5.693034648838670896e-08,-2.918741652270836673e-06,2.919296815510882558e-06,-1.590298953344809751e+00,4.149126132110148629e-08,1.195274086810139021e-05,1.195281288169220694e-05,1.567325064836910142e+00,-7.719542583640880742e-07,4.516999607915274059e-04,4.517006204251267218e-04,1.572505322973400954e+00,2.481811913067436137e+01,1.654632208854161846e+00,2.487321541198327424e+01,6.657181155802943673e-02,2.482757999300247320e+01,1.654162820873022799e+00,2.488262411697960985e+01,6.652769603879619964e-02,2.927207188363831900e-11,1.544222497149951307e-12,2.931277563591672474e-11,5.270526692080497455e-02,1.000073891923965119e+00,-1.116271194192050955e-03,1.000074514908427137e+00,-1.116188253315890128e-03,1.572505322973400954e+00
1.474647887323943901e+10,-6.019802019755979838e-01,2.144019154195330248e-02,6.023618890533641856e-01,3.105991594473823003e+00,7.452137760543449119e-01,3.423597925886915760e+01,3.424408882399618648e+01,1.549032786472276602e+00,4.562114009729357211e-01,1.827596954820056041e+01,1.828166271894140138e+01,1.545839145886276800e+00,1.699294347540827976e+00,8.448660260063195437e+01,8.450368998024106304e+01,1.550685857127136025e+00,1.554890311800515074e-08,-9.121930204289175085e-06,9.121943456320661208e-06,-1.569091765620834078e+00,-5.812320676436131719e-08,-2.947117209795586048e-06,2.947690308603991407e-06,-1.590515825046519005e+00,4.257430364635598777e-08,1.206904741408475944e-05,1.206912250558245796e-05,1.567268780204583045e+00,-7.774451559003316129e-07,4.560965102144590795e-04,4.560971728160333823e-04,1.572500887968959482e+00,2.481829908157140352e+01,1.670819411037768765e+00,2.487447701574102510e+01,6.722064435438346308e-02,2.482796214096871878e+01,1.670334936474256793e+00,2.488408573513165223e+01,6.717513541274075517e-02,2.927422349951229104e-11,1.559185270634386541e-12,2.931571626632310003e-11,5.321109279468698439e-02,1.000075331125837685e+00,-1.127091681132086267e-03,1.000075966245620451e+00,-1.127006305288959535e-03,1.572500887968959482e+00
1.488732394366197395e+10,-6.019709750725974473e-01,2.164771956016180166e-02,6.023600904708156234e-01,3.105646742709145425e+00,7.619213021069477509e-01,3.456784382404818956e+01,3.457623968441899365e+01,1.548758563712868241e+00,4.669275506339641835e-01,1.845432672919737271e+01,1.846023283616730737e+01,1.545499931190711607e+00,1.735670750032843435e+00,8.530252490253282360e+01,8.532018112791223530e+01,1.550451896391434436e+00,1.565118038907865853e-08,-9.209885949257681260e-06,9.209899247971262219e-06,-1.569096939266227508e+00,-5.933030478088165287e-08,-2.975499827104158837e-06,2.976091279877394840e-06,-1.590733294395902941e+00,4.367912439180468841e-08,1.218538577636183840e-05,1.218546406111269225e-05,1.567211792163230699e+00,-7.825590194539711487e-07,4.604942974628841172e-04,4.604949623985631719e-04,1.572495714323565830e+00,2.481848048923119876e+01,1.687010849677772040e+00,2.487575083090519001e+01,6.786957700603223065e-02,2.482834848621714485e+01,1.686510928238645901e+00,2.488556223323293892e+01,6.782264243346701471e-02,2.927640178232450595e-11,1.574147074730059462e-12,2.931869097236393685e-11,5.371673522057993089e-02,1.000076784287248666e+00,-1.137913960969419219e-03,1.000077431661422267e+00,-1.137826102736963019e-03,1.572495714323565830e+00
1.502816901408450890e+10,-6.019616567141765628e-01,2.185529495949044970e-02,6.023582738469211995e-01,3.105301804809739163e+00,7.788597380495939637e-01,3.489982870150481631e+01,3.490851852894840590e+01,1.548483023198364616e+00,4.778029660356584718e-01,1.863277148794691840e+01,1.863889666789319577e+01,1.545158794674328151e+00,1.772518462112265158e+00,8.611869147970556071e+01,8.613693077812349941e+01,1.550216958971955217e+00,1.574564386411469959e-08,-9.297866765071121956e-06,9.297880097436986483e-06,-1.569102859980409548e+00,-6.055172961204912805e-08,-3.003889574624116564e-06,3.004499806705679799e-06,-1.590951371998807318e+00,4.480608574793484537e-08,1.230175633969523428e-05,1.230183793693251051e-05,1.567154091785532666e+00,-7.872821932056377425e-07,4.648933382535559928e-04,4.648940048718492191e-04,1.572489793609383346e+00,2.481866334433170351e+01,1.703206558978234364e+00,2.487703685694541278e+01,6.851861021236663185e-02,2.482873904713778757e+01,1.702690823998786351e+00,2.488705363663996195e+01,6.847021726393667795e-02,2.927860693645796774e-11,1.589107857004208233e-12,2.932169994936850831e-11,5.422219045753697009e-02,1.000078251409928010e+00,-1.148738060371813727e-03,1.000078911157649797e+00,-1.148647671860201407e-03,1.572489793609383346e+00
1.516901408450704384e+10,-6.019522467929195875e-01,2.206291809706794824e-02,6.023564391404825358e-01,3.104956780103814484e+00,7.960306846851644691e-01,3.523193468613219892e+01,3.524092630137359805e+01,1.548206160282510346e+00,4.888388261725165052e-01,1.881130424139422175e+01,1.881765475983311831e+01,1.544815734080554837e+00,1.809840826681237136e+00,8.693510484851626074e+01,8.695394170962255487e+01,1.549981036639835441e+00,1.583198560033812609e-08,-9.385873024238188816e-06,9.385886376836775295e-06,-1.569109539583507074e+00,-6.178755901966464957e-08,-3.032286528078340815e-06,3.032915971604720775e-06,-1.591170064268354389e+00,4.595557341932612644e-08,1.241815955231653090e-05,1.241824458534774537e-05,1.567095668622458637e+00,-7.915992800170305535e-07,4.692936512119096678e-04,4.692943188418389816e-04,1.572483114006286264e+00,2.481884763742037237e+01,1.719406574095569518e+00,2.487833509334034687e+01,6.916774471125072821e-02,2.482913384249855682e+01,1.718874652521391155e+00,2.488855997119535246e+01,6.911786010081684417e-02,2.927832957317438398e-11,1.601909231789749231e-12,2.932211956496854324e-11,5.465863889828308231e-02,1.000079646371303310e+00,-1.159465237998285724e-03,1.000080318497364118e+00,-1.159372378699084771e-03,1.572483114006286264e+00
1.530985915492957878e+10,-6.019427451991776756e-01,2.227058934024148118e-02,6.023545863089977415e-01,3.104611667902314576e+00,8.134357603504080991e-01,3.556416228170874660e+01,3.557346365671934052e+01,1.547927969869505649e+00,5.000363424786963273e-01,1.898992522899533242e+01,1.899650748286729041e+01,1.544470745378549559e+00,1.847641246183804986e+00,8.775176757368713254e+01,8.777121675401913592e+01,1.549744120852541318e+00,1.590988579734158860e-08,-9.473905220221730277e-06,9.473918579247482481e-06,-1.569116990716339810e+00,-6.303786740380497704e-08,-3.060690728524415051e-06,3.061339822431043690e-06,-1.591389376482669427e+00,4.712798160646404356e-08,1.253459594874614406e-05,1.253468454509221201e-05,1.567036511980868907e+00,-7.954942898668613323e-07,4.736952610110865478e-04,4.736959289623741444e-04,1.572475662873453084e+00,2.481903335884961947e+01,1.735610931249271571e+00,2.487964553952411606e+01,6.981698128363196532e-02,2.482953289150651344e+01,1.735062443128979837e+00,2.489008126326550396e+01,6.976557115907321138e-02,2.928052336234278322e-11,1.616814398951094967e-12,2.932512808451750456e-11,5.516206580100990048e-02,1.000081138467245001e+00,-1.170289537109222254e-03,1.000081823200252629e+00,-1.170194055176888067e-03,1.572475662873453084e+00
1.545070422535211563e+10,-6.019331518217762023e-01,2.247830906854160829e-02,6.023527153094592190e-01,3.104266467495690573e+00,8.310766471104186204e-01,3.589651186283828110e+01,3.590613112425594977e+01,1.547648445242268522e+00,5.113966911938796489e-01,1.916863450515993961e+01,1.917545502375816469e+01,1.544123826346100348e+00,1.885923130673656356e+00,8.856868226565549662e+01,8.858875879212581594e+01,1.549506203355033307e+00,1.597906728672131293e-08,-9.561963877373064050e-06,9.561977228731445216e-06,-1.569125221087189548e+00,-6.430275479305636609e-08,-3.089102227969540512e-06,3.089771418587523143e-06,-1.591609321922493825e+00,4.832368750633708472e-08,1.265106610534260456e-05,1.265115839678417332e-05,1.566976612939472657e+00,-7.989533643357317965e-07,4.780981938686530534e-04,4.780988614365720745e-04,1.572467432502603124e+00,2.481922049882324899e+01,1.751819667547303672e+00,2.488096819492388079e+01,7.046632074640461763e-02,2.482993621364061809e+01,1.751254226178210915e+00,2.489161753960896917e+01,7.041335069153847881e-02,2.928538572934275096e-11,1.633983539058483089e-12,2.933093451498445140e-11,5.573739502754200548e-02,1.000082736562588170e+00,-1.181221547889677514e-03,1.000083434146801675e+00,-1.181123276521163458e-03,1.572467432502603124e+00
1.559154929577464867e+10,-6.019234665471321355e-01,2.268607767269644609e-02,6.023508260974563822e-01,3.103921178155483407e+00,8.489550268284523638e-01,3.622898373588729726e+01,3.623892916702649813e+01,1.547367579935428727e+00,5.229211123816414064e-01,1.934743192544780399e+01,1.935449737398549530e+01,1.543774971336415502e+00,1.924689945642207745e+00,8.938585155771411905e+01,8.940657073215905370e+01,1.549267275627489449e+00,1.603922159257332105e-08,-9.650049510344819661e-06,9.650062839626257757e-06,-1.569134241351109349e+00,-6.558230407231191956e-08,-3.117521108566831618e-06,3.118210849344091389e-06,-1.591829907658603327e+00,4.954308247973943892e-08,1.276757061891165424e-05,1.276766674165321922e-05,1.566915961821975456e+00,-8.019610796288457956e-07,4.825024755172409763e-04,4.825031419813128946e-04,1.572458412238684211e+00,2.481940904734827669e+01,1.768032821055140369e+00,2.488230305891963923e+01,7.111576395530713746e-02,2.483034382883919733e+01,1.767450032841326957e+00,2.489316882755113625e+01,7.106119897955773257e-02,2.928770049137121090e-11,1.648939695575180953e-12,2.933408260355024145e-11,5.624206324983541810e-02,1.000084259547233900e+00,-1.192053199305007820e-03,1.000084969982535599e+00,-1.191952201415590832e-03,1.572458412238684211e+00
1.573239436619718552e+10,-6.019136892593376365e-01,2.289389555525855532e-02,6.023489186273032203e-01,3.103575799133279745e+00,8.670726191963979979e-01,3.656157816932300619e+01,3.657185821309161611e+01,1.547085366701783871e+00,5.346108275861773951e-01,1.952631729226813562e+01,1.953363447326948332e+01,1.543424175835846901e+00,1.963945204735834116e+00,9.020327814307943015e+01,9.022465554672379540e+01,1.549027328987860219e+00,1.609005372703701976e-08,-9.738162655603540567e-06,9.738175948134246879e-06,-1.569144060381384653e+00,-6.687661203259704981e-08,-3.145947454654110823e-06,3.146658206523491870e-06,-1.592051144875763713e+00,5.078655830555996388e-08,1.288411011025765181e-05,1.288421020504353568e-05,1.566854549300233268e+00,-8.045026863519331767e-07,4.869081327801768081e-04,4.869087974067121474e-04,1.572448593208408685e+00,2.481959899426517069e+01,1.784250430842224011e+00,2.488365013088090549e+01,7.176531180669373788e-02,2.483075575745194641e+01,1.783649895157497500e+00,2.489473515494246669e+01,7.170911633510132499e-02,2.928726324888698164e-11,1.661517156463527655e-12,2.933435576028266220e-11,5.667098532180972481e-02,1.000085698096683462e+00,-1.202773369789914915e-03,1.000086421366328748e+00,-1.202669723380693631e-03,1.572448593208408685e+00
1.587323943661972046e+10,-6.019038198405943785e-01,2.310176313036377618e-02,6.023469928524837202e-01,3.103230329661137876e+00,8.854311391560361066e-01,3.689429542034616816e+01,3.690491868119971031e+01,1.546801798717313714e+00,5.464671000011875890e-01,1.970529040071240345e+01,1.971286625703609019e+01,1.543071433421277616e+00,2.003692476531048872e+00,9.102096472715147968e+01,9.104301622530890370e+01,1.548786354514625652e+00,1.613124144240425755e-08,-9.826303857663557312e-06,9.826317098490367942e-06,-1.569154689493121646e+00,-6.818576307457197315e-08,-3.174381348957720400e-06,3.175113580156889160e-06,-1.592273040432668152e+00,5.205452163216792074e-08,1.300068520662127814e-05,1.300078941891159512e-05,1.566792365262848818e+00,-8.065620721208348510e-07,4.913151928831776183e-04,4.913158549245182040e-04,1.572437964096672802e+00,2.481979032923853978e+01,1.800472537003837914e+00,2.488500941016233625e+01,7.241496523842907984e-02,2.483117202017979253e+01,1.799853845971842281e+00,2.489631655009671007e+01,7.235710309841894561e-02,2.928956340817905506e-11,1.676413605772057813e-12,2.933749967566014583e-11,5.717349075816971493e-02,1.000087245754319953e+00,-1.213605047307581659e-03,1.000087982108410545e+00,-1.213498578998943546e-03,1.572437964096672802e+00
1.601408450704225349e+10,-6.018938581704582624e-01,2.330968082438728342e-02,6.023450487249434326e-01,3.102884768950444627e+00,9.040323474095444123e-01,3.722713578352649932e+01,3.723811103064012684e+01,1.546516868237949094e+00,5.584911543987101101e-01,1.988435112387279347e+01,1.989219273953987255e+01,1.542716739989962837e+00,2.043935368846207634e+00,9.183891406011062486e+01,9.186165580661175056e+01,1.548544343236888610e+00,1.616248769524111183e-08,-9.914473673397387421e-06,9.914486847361207822e-06,-1.569166137042995235e+00,-6.950986281133025118e-08,-3.202822864556654802e-06,3.203577051165610181e-06,-1.592495607595398210e+00,5.334737511608690265e-08,1.311729653795404307e-05,1.311740501803054418e-05,1.566729400287480978e+00,-8.081243847620385716e-07,4.957236836698694117e-04,4.957243423680604555e-04,1.572426516546797881e+00,2.481998304174361536e+01,1.816699180642517453e+00,2.488638089609230164e+01,7.306472522917430157e-02,2.483159263820125418e+01,1.816061919060081964e+00,2.489791304192845089e+01,7.300515964259345070e-02,2.929481341586638680e-11,1.693800173836485461e-12,2.934373957251041586e-11,5.775481279047818550e-02,1.000088912325530321e+00,-1.224560019308675507e-03,1.000089662032211502e+00,-1.224450538577975811e-03,1.572426516546797881e+00
